update,mean_reward,success_rate,mean_episode_length,river_fall_rate,policy_loss,value_loss,entropy,maze_size
1756,73.1458969116211,0.0,164.09,0.0,-0.0004665106534957886,58.20912790298462,0.7805759683251381,30
1757,69.04890441894531,0.0,158.21,0.0,-0.0007780301384627819,262.90245056152344,0.7811479270458221,30
1758,69.04890441894531,0.0,158.21,0.0,-0.00024064630270004272,57.0439658164978,0.7895552888512611,30
1759,65.8169174194336,0.0,152.33,0.0,-0.0011732614075299352,231.9426393508911,0.8283936083316803,30
1760,65.8169174194336,0.0,152.33,0.0,-1.3318174751475453e-05,59.79247689247131,0.8577350527048111,30
1761,61.9249267578125,0.0,146.45,0.0,-0.00020571844652295113,245.66664505004883,0.8183402568101883,30
1762,61.9249267578125,0.0,146.45,0.0,-0.0009669559076428413,55.401244163513184,0.7941075265407562,30
1763,60.263938903808594,0.0,138.01,0.0,-0.0010077408514916897,280.428430557251,0.7692984342575073,30
1764,60.263938903808594,0.0,138.01,0.0,-5.5039068683981895e-05,57.4580659866333,0.7644689306616783,30
1765,57.38394546508789,0.0,127.01,0.0,-0.0015445321332663298,297.2134199142456,0.7836478054523468,30
1766,57.38394546508789,0.0,127.01,0.0,-0.0008700713515281677,60.22863554954529,0.7987522184848785,30
1767,51.71395492553711,0.0,116.01,0.0,-0.0016430220566689968,246.88393592834473,0.7908641472458839,30
1768,51.71395492553711,0.0,116.01,0.0,-0.0006937999278306961,75.30945181846619,0.7838988900184631,30
1769,44.563968658447266,0.0,105.01,0.0,-0.0012263193493708968,221.6757583618164,0.7791859582066536,30
1770,44.563968658447266,0.0,105.01,0.0,-0.0005837366916239262,55.22601366043091,0.7724131643772125,30
1771,37.538978576660156,0.0,94.01,0.0,-0.0003044432960450649,240.1326389312744,0.7607409954071045,30
1772,37.538978576660156,0.0,94.01,0.0,-0.0002086716704070568,77.64854383468628,0.7520704343914986,30
1773,32.548980712890625,0.0,83.01,0.0,-0.00020742416381835938,195.68590450286865,0.7469407469034195,30
1774,33.263973236083984,0.0,88.96,0.0,-0.0007310248911380768,226.35851669311523,0.7520952820777893,30
1775,34.02796936035156,0.0,87.37,0.0,0.0002040434628725052,111.80749607086182,0.7533826380968094,30
1776,38.02796936035156,0.0,93.32,0.0,-6.948690861463547e-05,207.59969282150269,0.7722448408603668,30
1777,38.57197189331055,0.0,91.73,0.0,-0.00027211010456085205,120.41559886932373,0.7857036367058754,30
1778,38.04696273803711,0.0,97.68,0.0,-9.926105849444866e-05,205.64415168762207,0.7984897345304489,30
1779,38.28596496582031,0.0,96.09,0.0,-0.0004865354858338833,129.36204051971436,0.8066728264093399,30
1780,39.80595397949219,0.0,102.04,0.0,0.0022462098859250546,250.29280281066895,0.8277851119637489,30
1781,40.144954681396484,0.0,100.45,0.0,-0.0005650548846460879,147.78485202789307,0.827867291867733,30
1782,42.599945068359375,0.0,106.4,0.0,-0.0011057057417929173,302.8592553138733,0.8411804735660553,30
1783,42.85395050048828,0.0,104.81,0.0,-0.0037585534155368805,443.0156192779541,0.8904078379273415,30
1784,42.74092102050781,0.0,114.29,0.0,0.00011092238128185272,400.4796714782715,0.8938338086009026,30
1785,42.74092102050781,0.0,114.29,0.0,5.0090719014406204e-05,56.264023780822754,0.8516083061695099,30
1786,50.292903900146484,0.0,123.77,0.0,-0.0016138257924467325,290.1583366394043,0.8526231497526169,30
1787,50.292903900146484,0.0,123.77,0.0,-0.0010269347112625837,51.15608763694763,0.8568516299128532,30
1788,54.20488739013672,0.0,133.25,0.0,0.0005335099995136261,268.3567924499512,0.8489391505718231,30
1789,54.20488739013672,0.0,133.25,0.0,-0.0009716348722577095,67.30301809310913,0.8416991606354713,30
1790,59.351890563964844,0.0,142.73,0.0,-0.0002608245995361358,280.31034755706787,0.8462588042020798,30
1791,59.351890563964844,0.0,142.73,0.0,-0.0009426455944776535,53.91628646850586,0.8519609272480011,30
1792,64.67387390136719,0.0,152.21,0.0,0.0002772160805761814,306.7560005187988,0.8588967621326447,30
1793,64.67387390136719,0.0,152.21,0.0,-0.0016878698952496052,54.23562479019165,0.8514907583594322,30
1794,70.26587677001953,0.0,161.69,0.0,-0.0011390750296413898,310.9745855331421,0.8441193029284477,30
1795,70.26587677001953,0.0,161.69,0.0,-0.0025543207302689552,64.78170776367188,0.8466513380408287,30
1796,74.30786895751953,0.0,171.17,0.0,-0.00032927398569881916,234.58256912231445,0.8245586827397346,30
1797,74.30786895751953,0.0,171.17,0.0,-0.0023871492594480515,45.24861001968384,0.8028320893645287,30
1798,73.24887084960938,0.0,170.41,0.0,0.0006786189042031765,279.7415294647217,0.8040651977062225,30
1799,73.24887084960938,0.0,170.41,0.0,-0.000616071280092001,56.68363809585571,0.8167964145541191,30
1800,69.55687713623047,0.0,164.53,0.0,-0.0005652806721627712,285.0458164215088,0.8279647901654243,30
1801,69.55687713623047,0.0,164.53,0.0,-0.0008669020608067513,47.64307260513306,0.8375532329082489,30
1802,68.55989074707031,0.0,158.65,0.0,0.0005844738334417343,288.11597442626953,0.8410029262304306,30
1803,68.55989074707031,0.0,158.65,0.0,-0.0005392087623476982,55.011974811553955,0.848495788872242,30
1804,65.6128921508789,0.0,152.77,0.0,-0.000303107313811779,296.5542869567871,0.8347333744168282,30
1805,65.6128921508789,0.0,152.77,0.0,-0.0024734094040468335,55.14729022979736,0.8299562856554985,30
1806,63.3109016418457,0.0,146.89,0.0,-0.0012541401665657759,273.70976638793945,0.8204021379351616,30
1807,63.3109016418457,0.0,146.89,0.0,-0.0007003052160143852,69.35770893096924,0.8227419778704643,30
1808,66.5389175415039,0.0,141.01,0.0,0.0004560936940833926,274.97142791748047,0.8362317979335785,30
1809,66.5389175415039,0.0,141.01,0.0,-0.0006095021963119507,66.60013437271118,0.8621915727853775,30
1810,58.89393997192383,0.0,130.01,0.0,-4.000496119260788e-06,284.3618173599243,0.8778086230158806,30
1811,58.89393997192383,0.0,130.01,0.0,-0.0013518761843442917,96.82039427757263,0.893764853477478,30
1812,51.668949127197266,0.0,119.01,0.0,-0.0008882884867489338,258.77306365966797,0.849937304854393,30
1813,51.668949127197266,0.0,119.01,0.0,-0.0004301216686144471,66.67994546890259,0.8447980433702469,30
1814,45.873958587646484,0.0,108.01,0.0,0.00014477502554655075,281.35428047180176,0.8420978933572769,30
1815,45.873958587646484,0.0,108.01,0.0,-0.0011774906888604164,81.7992172241211,0.8440583348274231,30
1816,40.29896926879883,0.0,97.01,0.0,-0.0033311836887151003,340.5179920196533,0.8662252351641655,30
1817,40.29896926879883,0.0,97.01,0.0,0.005784947425127029,161.248215675354,0.9225662797689438,30
1818,31.673982620239258,0.0,86.01,0.0,-0.0019191750325262547,175.7633285522461,0.8675838634371758,30
1819,33.32897186279297,0.0,91.96,0.0,-0.000600323430262506,182.97740650177002,0.8502856269478798,30
1820,34.23297882080078,0.0,90.37,0.0,-0.0008630220545455813,91.15731811523438,0.8340056613087654,30
1821,35.18296432495117,0.0,96.32,0.0,-0.0002769501879811287,212.5964708328247,0.8404084891080856,30
1822,36.011966705322266,0.0,94.73,0.0,-0.0007877181633375585,89.75245404243469,0.8497975617647171,30
1823,37.5019645690918,0.0,100.68,0.0,-0.00042407773435115814,221.51820516586304,0.8456800803542137,30
1824,37.650962829589844,0.0,99.09,0.0,-0.0008610859513282776,155.04395389556885,0.843701146543026,30
1825,38.160953521728516,0.0,105.04,0.0,-0.0019095144234597683,222.52775478363037,0.8488059043884277,30
1826,38.179954528808594,0.0,103.45,0.0,-0.00030044931918382645,99.62375354766846,0.8615414649248123,30
1827,38.63495635986328,0.0,109.4,0.0,-0.0006020085420459509,186.95901012420654,0.8659186512231827,30
1828,38.738956451416016,0.0,107.81,0.0,-0.0012946459464728832,87.98978614807129,0.8717788085341454,30
1829,43.380943298339844,0.0,117.29,0.0,-0.002758648479357362,275.87181186676025,0.887218751013279,30
1830,43.380943298339844,0.0,117.29,0.0,-0.0008274922147393227,57.96747159957886,0.8935747742652893,30
1831,48.312931060791016,0.0,126.77,0.0,-0.0005632423562929034,276.04700565338135,0.9005594328045845,30
1832,48.312931060791016,0.0,126.77,0.0,0.000499543733894825,91.82345390319824,0.9042057320475578,30
1833,53.359920501708984,0.0,136.25,0.0,8.344650268554688e-06,293.2032833099365,0.89162477850914,30
1834,53.359920501708984,0.0,136.25,0.0,-0.0004517196211963892,52.972217082977295,0.8747024983167648,30
1835,58.636905670166016,0.0,145.73,0.0,-0.001249126624315977,301.7968029975891,0.8451714366674423,30
1836,58.636905670166016,0.0,145.73,0.0,-0.0007674172520637512,53.316725730895996,0.8308881148695946,30
1837,66.04889678955078,0.0,155.21,0.0,0.000683230347931385,279.66698837280273,0.8350362479686737,30
1838,66.04889678955078,0.0,155.21,0.0,-0.00042312685400247574,82.84721517562866,0.8449392467737198,30
1839,71.49588012695312,0.0,164.69,0.0,7.545319385826588e-05,269.9708843231201,0.8294830247759819,30
1840,71.49588012695312,0.0,164.69,0.0,-0.0011258511804044247,56.306482791900635,0.8212207108736038,30
1841,75.65788269042969,0.0,174.17,0.0,0.000518999295309186,267.46740531921387,0.810972087085247,30
1842,75.65788269042969,0.0,174.17,0.0,-0.0013322117738425732,43.41468548774719,0.8077952787280083,30
1843,76.34388732910156,0.0,173.41,0.0,-0.00199208059348166,271.3032989501953,0.8038551062345505,30
1844,76.34388732910156,0.0,173.41,0.0,-0.0014726845547556877,64.02916479110718,0.8086743503808975,30
1845,74.07188415527344,0.0,167.53,0.0,-0.0021632479038089514,273.4668674468994,0.8176728785037994,30
1846,74.07188415527344,0.0,167.53,0.0,-0.001749308779835701,71.08618402481079,0.8335482329130173,30
1847,69.82989501953125,0.0,161.65,0.0,0.002395522315055132,259.68750047683716,0.84888906031847,30
1848,69.82989501953125,0.0,161.65,0.0,-0.001213147770613432,60.062363624572754,0.8590985089540482,30
1849,67.26790618896484,0.0,155.77,0.0,-0.0034395107359159738,239.2561616897583,0.8627679347991943,30
1850,67.26790618896484,0.0,155.77,0.0,-0.0012442483566701412,60.60014009475708,0.8366776704788208,30
1851,65.4659194946289,0.0,149.89,0.0,-0.0042649805545806885,252.51967239379883,0.8262216448783875,30
1852,65.4659194946289,0.0,149.89,0.0,-0.001561840996146202,80.85767555236816,0.8166359588503838,30
1853,64.52891540527344,0.0,144.01,0.0,0.0015641120844520628,271.65171241760254,0.8054176867008209,30
1854,64.52891540527344,0.0,144.01,0.0,-0.0008569892379455268,60.49267816543579,0.8023957312107086,30
1855,57.1739387512207,0.0,133.01,0.0,0.0019379980803932995,515.6609315872192,0.8098745495080948,30
1856,57.1739387512207,0.0,133.01,0.0,-0.0003441274166107178,215.77315187454224,0.8140106350183487,30
1857,51.59394454956055,0.0,122.01,0.0,0.0036712792643811554,271.657546043396,0.8181649297475815,30
1858,51.59394454956055,0.0,122.01,0.0,-0.0015242761000990868,61.76400947570801,0.8185477629303932,30
1859,45.09895324707031,0.0,111.01,0.0,-0.0011034520575776696,289.5205821990967,0.8221299052238464,30
1860,45.09895324707031,0.0,111.01,0.0,-6.040080916136503e-05,78.34028005599976,0.8289768919348717,30
1861,38.36396408081055,0.0,100.01,0.0,-0.0003685331903398037,280.66385078430176,0.8290632739663124,30
1862,38.36396408081055,0.0,100.01,0.0,-0.001348782330751419,51.9663827419281,0.8431137949228287,30
1863,31.39897918701172,0.0,89.01,0.0,-0.003348174039274454,237.68533420562744,0.8357567936182022,30
1864,31.39897918701172,0.0,89.01,0.0,-0.001500023528933525,63.55898094177246,0.8233905732631683,30
1865,25.788982391357422,0.0,78.01,0.0,-1.9568949937820435e-05,151.42176723480225,0.8254840150475502,30
1866,27.768983840942383,0.0,83.96,0.0,-0.000658796401694417,247.86946773529053,0.8467986881732941,30
1867,27.772981643676758,0.0,82.37,0.0,0.00029258430004119873,144.1807050704956,0.8619671911001205,30
1868,28.782976150512695,0.0,88.32,0.0,-0.0011818401981145144,225.93907356262207,0.8843894600868225,30
1869,29.626976013183594,0.0,86.73,0.0,0.0014263428747653961,110.00980567932129,0.8973516225814819,30
1870,32.69696044921875,0.0,92.68,0.0,-0.0014273326378315687,245.7532730102539,0.9062038138508797,30
1871,32.740962982177734,0.0,91.09,0.0,-0.0002665538340806961,123.28054189682007,0.9181024506688118,30
1872,34.66596221923828,0.0,97.04,0.0,-0.0014400205109268427,240.33228826522827,0.9315342903137207,30
1873,34.85496520996094,0.0,95.45,0.0,2.980697900056839e-05,87.32661056518555,0.9292737916111946,30
1874,41.226932525634766,0.0,104.93,0.0,0.0004824010102311149,343.7860698699951,0.9220643416047096,30
1875,41.226932525634766,0.0,104.93,0.0,-0.001146240159869194,97.61238145828247,0.9414591193199158,30
1876,45.193931579589844,0.0,114.41,0.0,-0.002180325915105641,226.4556179046631,0.9050217866897583,30
1877,45.193931579589844,0.0,114.41,0.0,-0.0020589055493474007,55.51258707046509,0.865171991288662,30
1878,51.23591232299805,0.0,123.89,0.0,-0.0005380113143473864,361.8141098022461,0.8530774116516113,30
1879,51.23591232299805,0.0,123.89,0.0,-0.0009805765002965927,111.63132524490356,0.8404359072446823,30
1880,59.74790954589844,0.0,133.37,0.0,0.0011363931116648018,319.4680461883545,0.8663959056138992,30
1881,59.74790954589844,0.0,133.37,0.0,5.462858825922012e-05,60.69265794754028,0.8905804827809334,30
1882,65.03489685058594,0.0,142.85,0.0,-0.005460198037326336,319.97307777404785,0.9186054542660713,30
1883,65.03489685058594,0.0,142.85,0.0,-0.0007641511037945747,54.21597743034363,0.9269022941589355,30
1884,69.80687713623047,0.0,152.33,0.0,-0.0016257665120065212,265.81532096862793,0.8989213556051254,30
1885,69.80687713623047,0.0,152.33,0.0,-0.0005250596441328526,50.31983947753906,0.8587990179657936,30
1886,75.42887115478516,0.0,161.81,0.0,0.0017753299325704575,292.6272964477539,0.8822314739227295,30
1887,75.42887115478516,0.0,161.81,0.0,0.0006145548541098833,47.119715213775635,0.8856408968567848,30
1888,79.2858657836914,0.0,171.29,0.0,-0.0018430966883897781,279.35605812072754,0.8937937989830971,30
1889,79.2858657836914,0.0,171.29,0.0,-0.0003322456032037735,67.71664190292358,0.877142995595932,30
1890,78.57186889648438,0.0,170.53,0.0,-0.004536499502137303,236.3565216064453,0.8943701684474945,30
1891,78.57186889648438,0.0,170.53,0.0,-0.0012569110840559006,42.65945100784302,0.8945868462324142,30
1892,75.90989685058594,0.0,164.65,0.0,-0.001234216964803636,232.45579957962036,0.8829691857099533,30
1893,75.90989685058594,0.0,164.65,0.0,-0.000551836856175214,63.081807136535645,0.8382131829857826,30
1894,73.9478988647461,0.0,158.77,0.0,-0.0026752749690786004,257.51159858703613,0.8296319246292114,30
1895,73.9478988647461,0.0,158.77,0.0,-0.0009324020356871188,48.898597240448,0.8064913377165794,30
1896,69.7059097290039,0.0,152.89,0.0,0.002033715136349201,240.67351913452148,0.8074411153793335,30
1897,69.7059097290039,0.0,152.89,0.0,-0.002391768153756857,48.691856384277344,0.7986895143985748,30
1898,68.34391021728516,0.0,147.01,0.0,-0.004284880182240158,218.89568424224854,0.803696908056736,30
1899,68.34391021728516,0.0,147.01,0.0,-9.305551066063344e-05,98.90483331680298,0.8152823224663734,30
1900,61.27394104003906,0.0,136.01,0.0,0.0005361037328839302,206.48776149749756,0.8104569017887115,30
1901,61.27394104003906,0.0,136.01,0.0,-0.00035529443994164467,54.10206985473633,0.7968970462679863,30
1902,55.62395095825195,0.0,125.01,0.0,0.002120285527780652,234.85834503173828,0.7925822138786316,30
1903,55.62395095825195,0.0,125.01,0.0,-0.001347043551504612,74.82955121994019,0.7916967570781708,30
1904,48.513954162597656,0.0,114.01,0.0,-0.0024096054839901626,314.746057510376,0.8157004043459892,30
1905,48.513954162597656,0.0,114.01,0.0,0.0011322647333145142,108.62772274017334,0.8655228465795517,30
1906,41.248966217041016,0.0,103.01,0.0,-0.0007062143413349986,170.76270198822021,0.8249529674649239,30
1907,41.248966217041016,0.0,103.01,0.0,-0.0030231019482016563,61.53240776062012,0.8125017732381821,30
1908,34.78398513793945,0.0,92.01,0.0,0.002561106812208891,215.415301322937,0.7983827590942383,30
1909,34.78398513793945,0.0,92.01,0.0,-0.002536376938223839,69.62869167327881,0.7835853919386864,30
1910,29.023996353149414,0.0,81.01,0.0,-0.001180480932816863,172.76281929016113,0.7998300045728683,30
1911,30.67398452758789,0.0,86.96,0.0,0.00023323879577219486,178.92779445648193,0.8114743232727051,30
1912,31.072988510131836,0.0,85.37,0.0,0.00018014945089817047,318.6568326950073,0.8016511052846909,30
1913,32.84297180175781,0.0,91.32,0.0,-0.000571144133573398,173.36730003356934,0.7936703562736511,30
1914,32.776973724365234,0.0,89.73,0.0,-0.0001226905733346939,155.89987325668335,0.7880382761359215,30
1915,35.256961822509766,0.0,95.68,0.0,-0.0002508009783923626,204.8751368522644,0.7845626324415207,30
1916,35.93595886230469,0.0,94.09,0.0,-0.0005506314337253571,125.13588619232178,0.7926346585154533,30
1917,38.77094650268555,0.0,100.04,0.0,-7.758615538477898e-06,189.7411766052246,0.8148036301136017,30
1918,39.049949645996094,0.0,98.45,0.0,0.0003152696881443262,110.2203893661499,0.82858507335186,30
1919,40.569942474365234,0.0,104.4,0.0,0.000329725444316864,183.01502132415771,0.8350964337587357,30
1920,40.783939361572266,0.0,102.81,0.0,-0.0011304058134555817,68.10981225967407,0.8439361527562141,30
1921,44.3359260559082,0.0,112.29,0.0,0.0008801197982393205,310.78177070617676,0.8618943318724632,30
1922,44.3359260559082,0.0,112.29,0.0,-0.0007726773619651794,54.14564657211304,0.8495072424411774,30
1923,51.2529182434082,0.0,121.77,0.0,-0.0004939823993481696,322.1617422103882,0.8464974910020828,30
1924,51.2529182434082,0.0,121.77,0.0,-0.000576610240386799,58.96176290512085,0.8370633870363235,30
1925,58.779903411865234,0.0,131.25,0.0,0.0021519166184589267,287.12820053100586,0.8240529075264931,30
1926,58.779903411865234,0.0,131.25,0.0,-0.003383115865290165,85.36087131500244,0.8281409740447998,30
1927,64.35688781738281,0.0,140.73,0.0,-0.002576182596385479,282.8045349121094,0.9050967693328857,30
1928,64.35688781738281,0.0,140.73,0.0,0.0015748178120702505,58.70706796646118,0.9150477796792984,30
1929,68.47389221191406,0.0,150.21,0.0,-0.0006672735325992107,288.16837882995605,0.9268762618303299,30
1930,68.47389221191406,0.0,150.21,0.0,-0.006716894451528788,45.006028175354004,0.9338122308254242,30
1931,72.98587036132812,0.0,159.69,0.0,0.0020036426722072065,254.74798583984375,0.9369509518146515,30
1932,72.98587036132812,0.0,159.69,0.0,-0.0008312691934406757,47.195279598236084,0.9361692667007446,30
1933,77.07286834716797,0.0,169.17,0.0,0.00047448230907320976,235.39826774597168,0.9164939820766449,30
1934,77.07286834716797,0.0,169.17,0.0,-0.002227235585451126,59.82868194580078,0.8897313177585602,30
1935,77.01388549804688,0.0,168.41,0.0,0.0002941237762570381,263.24302196502686,0.8930142223834991,30
1936,77.01388549804688,0.0,168.41,0.0,-0.001618631649762392,64.25528907775879,0.8882923126220703,30
1937,75.11688232421875,0.0,162.53,0.0,-0.00039007607847452164,213.85443496704102,0.8491170331835747,30
